time, x, y, speed, dir_x, dir_y, angular_velocity
0.000000, 0.000000, 0.000000, 0.000000, 0.173648, 0.984808, 0.000000
0.010000, 0.000260, 0.000496, 0.056042, 0.173648, 0.984808, 0.000000
0.020000, 0.000781, 0.001489, 0.112084, 0.173648, 0.984808, 0.000000
0.030000, 0.001563, 0.002977, 0.168126, 0.173648, 0.984808, 0.000000
0.040000, 0.002605, 0.004962, 0.224168, 0.173648, 0.984808, 0.000000
0.050000, 0.003907, 0.007443, 0.280210, 0.173648, 0.984808, 0.000000
0.060000, 0.005470, 0.010420, 0.336252, 0.173648, 0.984808, 0.000000
0.070000, 0.007293, 0.013894, 0.392294, 0.173648, 0.984808, 0.000000
0.080000, 0.009377, 0.017864, 0.448336, 0.173648, 0.984808, 0.000000
0.090000, 0.011721, 0.022330, 0.504378, 0.173648, 0.984808, 0.000000
0.100000, 0.014326, 0.027292, 0.560420, 0.173648, 0.984808, 0.000000
0.110000, 0.017191, 0.032750, 0.616462, 0.173648, 0.984808, 0.000000
0.120000, 0.020317, 0.038704, 0.672503, 0.173648, 0.984808, 0.000000
0.130000, 0.023703, 0.045155, 0.728545, 0.173648, 0.984808, 0.000000
0.140000, 0.027349, 0.052102, 0.784586, 0.173648, 0.984808, 0.000000
0.150000, 0.031257, 0.059545, 0.840628, 0.173648, 0.984808, 0.000000
0.160000, 0.035424, 0.067485, 0.896669, 0.173648, 0.984808, 0.000000
0.170000, 0.039852, 0.075920, 0.952710, 0.173648, 0.984808, 0.000000
0.180000, 0.044541, 0.084852, 1.008751, 0.173648, 0.984808, 0.000000
0.190000, 0.049489, 0.094280, 1.064792, 0.173648, 0.984808, 0.000000
0.200000, 0.054699, 0.104204, 1.120832, 0.173648, 0.984808, 0.000000
0.210000, 0.060169, 0.114624, 1.176873, 0.173648, 0.984808, 0.000000
0.220000, 0.065899, 0.125541, 1.232913, 0.173648, 0.984808, 0.000000
0.230000, 0.071890, 0.136954, 1.288954, 0.173648, 0.984808, 0.000000
0.240000, 0.078141, 0.148863, 1.344994, 0.173648, 0.984808, 0.000000
0.250000, 0.084653, 0.161268, 1.401034, 0.173648, 0.984808, 0.000000
0.260000, 0.091425, 0.174169, 1.457073, 0.173648, 0.984808, 0.000000
0.270000, 0.098458, 0.187567, 1.513113, 0.173648, 0.984808, 0.000000
0.280000, 0.105751, 0.201460, 1.569152, 0.173648, 0.984808, 0.000000
0.290000, 0.113304, 0.215850, 1.625191, 0.173648, 0.984808, 0.000000
0.300000, 0.121118, 0.230736, 1.681230, 0.173648, 0.984808, 0.000000
0.310000, 0.129193, 0.246118, 1.737269, 0.173648, 0.984808, 0.000000
0.320000, 0.137528, 0.261997, 1.793307, 0.173648, 0.984808, 0.000000
0.330000, 0.146123, 0.278371, 1.849345, 0.173648, 0.984808, 0.000000
0.340000, 0.154979, 0.295242, 1.905383, 0.173648, 0.984808, 0.000000
0.350000, 0.164095, 0.312609, 1.961421, 0.173648, 0.984808, 0.000000
0.360000, 0.173472, 0.330472, 2.017458, 0.173648, 0.984808, 0.000000
0.370000, 0.183109, 0.348831, 2.073495, 0.173648, 0.984808, 0.000000
0.380000, 0.193007, 0.367687, 2.129532, 0.173648, 0.984808, 0.000000
0.390000, 0.203165, 0.387039, 2.185569, 0.173648, 0.984808, 0.000000
0.400000, 0.213583, 0.406886, 2.241605, 0.173648, 0.984808, 0.000000
0.410000, 0.224262, 0.427230, 2.297641, 0.173648, 0.984808, 0.000000
0.420000, 0.235202, 0.448070, 2.353676, 0.173648, 0.984808, 0.000000
0.430000, 0.246401, 0.469407, 2.409712, 0.173648, 0.984808, 0.000000
0.440000, 0.257862, 0.491239, 2.465747, 0.173648, 0.984808, 0.000000
0.450000, 0.269582, 0.513567, 2.521781, 0.173648, 0.984808, 0.000000
0.460000, 0.281564, 0.536392, 2.577816, 0.173648, 0.984808, 0.000000
0.470000, 0.293805, 0.559713, 2.633850, 0.173648, 0.984808, 0.000000
0.480000, 0.306307, 0.583530, 2.689883, 0.173648, 0.984808, 0.000000
0.490000, 0.319070, 0.607843, 2.745917, 0.173648, 0.984808, 0.000000
0.500000, 0.332092, 0.632652, 2.801949, 0.173648, 0.984808, 0.000000
0.510000, 0.345376, 0.657957, 2.857982, 0.173648, 0.984808, 0.000000
0.520000, 0.358919, 0.683759, 2.914014, 0.173648, 0.984808, 0.000000
0.530000, 0.372724, 0.710057, 2.970046, 0.173648, 0.984808, 0.000000
0.540000, 0.386788, 0.736850, 3.026077, 0.173648, 0.984808, 0.000000
0.550000, 0.401113, 0.764140, 3.082108, 0.173648, 0.984808, 0.000000
0.560000, 0.415699, 0.791926, 3.138138, 0.173648, 0.984808, 0.000000
0.570000, 0.430544, 0.820208, 3.194168, 0.173648, 0.984808, 0.000000
0.580000, 0.445651, 0.848986, 3.250198, 0.173648, 0.984808, 0.000000
0.590000, 0.461017, 0.878260, 3.306227, 0.173648, 0.984808, 0.000000
0.600000, 0.476644, 0.908031, 3.362256, 0.173648, 0.984808, 0.000000
0.610000, 0.492532, 0.938297, 3.418284, 0.173648, 0.984808, 0.000000
0.620000, 0.508680, 0.969059, 3.474312, 0.173648, 0.984808, 0.000000
0.630000, 0.525088, 1.000318, 3.530339, 0.173648, 0.984808, 0.000000
0.640000, 0.541757, 1.032073, 3.586366, 0.173648, 0.984808, 0.000000
0.650000, 0.558686, 1.064323, 3.642392, 0.173648, 0.984808, 0.000000
0.660000, 0.575875, 1.097070, 3.698418, 0.173648, 0.984808, 0.000000
0.670000, 0.593325, 1.130313, 3.754443, 0.173648, 0.984808, 0.000000
0.680000, 0.611035, 1.164052, 3.810468, 0.173648, 0.984808, 0.000000
0.690000, 0.629006, 1.198287, 3.866493, 0.173648, 0.984808, 0.000000
0.700000, 0.647237, 1.233018, 3.922516, 0.173648, 0.984808, 0.000000
0.710000, 0.665728, 1.268245, 3.978540, 0.173648, 0.984808, 0.000000
0.720000, 0.684480, 1.303968, 4.034562, 0.173648, 0.984808, 0.000000
0.730000, 0.703492, 1.340187, 4.090585, 0.173648, 0.984808, 0.000000
0.740000, 0.722765, 1.376902, 4.146606, 0.173648, 0.984808, 0.000000
0.750000, 0.742298, 1.414114, 4.202627, 0.173648, 0.984808, 0.000000
0.760000, 0.762091, 1.451821, 4.258648, 0.173648, 0.984808, 0.000000
0.770000, 0.782145, 1.490024, 4.314668, 0.173648, 0.984808, 0.000000
0.780000, 0.802459, 1.528723, 4.370687, 0.173648, 0.984808, 0.000000
0.790000, 0.823033, 1.567918, 4.426705, 0.173648, 0.984808, 0.000000
0.800000, 0.843868, 1.607610, 4.482724, 0.173648, 0.984808, 0.000000
0.810000, 0.864963, 1.647797, 4.538741, 0.173648, 0.984808, 0.000000
0.820000, 0.886319, 1.688480, 4.594758, 0.173648, 0.984808, 0.000000
0.830000, 0.907934, 1.729659, 4.650774, 0.173648, 0.984808, 0.000000
0.840000, 0.929811, 1.771334, 4.706790, 0.173648, 0.984808, 0.000000
0.850000, 0.951947, 1.813506, 4.762805, 0.173648, 0.984808, 0.000000
0.860000, 0.974344, 1.856173, 4.818819, 0.173648, 0.984808, 0.000000
0.870000, 0.997001, 1.899336, 4.874833, 0.173648, 0.984808, 0.000000
0.880000, 1.019919, 1.942995, 4.930846, 0.173648, 0.984808, 0.000000
0.890000, 1.043097, 1.987150, 4.986858, 0.173648, 0.984808, 0.000000
0.900000, 1.066535, 2.031801, 5.042870, 0.173648, 0.984808, 0.000000
0.910000, 1.090233, 2.076948, 5.098881, 0.173648, 0.984808, 0.000000
0.920000, 1.114192, 2.122590, 5.154891, 0.173648, 0.984808, 0.000000
0.930000, 1.138411, 2.168729, 5.210900, 0.173648, 0.984808, 0.000000
0.940000, 1.162891, 2.215364, 5.266909, 0.173648, 0.984808, 0.000000
0.950000, 1.187631, 2.262494, 5.322917, 0.173648, 0.984808, 0.000000
0.960000, 1.212631, 2.310121, 5.378925, 0.173648, 0.984808, 0.000000
0.970000, 1.237891, 2.358243, 5.434931, 0.173648, 0.984808, 0.000000
0.980000, 1.263412, 2.406861, 5.490937, 0.173648, 0.984808, 0.000000
0.990000, 1.289193, 2.455975, 5.546943, 0.173648, 0.984808, 0.000000
1.000000, 1.315234, 2.505585, 5.602947, 0.173648, 0.984808, 0.000000
1.010000, 1.341536, 2.555691, 5.658951, 0.173648, 0.984808, 0.000000
1.020000, 1.368098, 2.606293, 5.714953, 0.173648, 0.984808, 0.000000
1.030000, 1.394920, 2.657390, 5.770956, 0.173648, 0.984808, 0.000000
1.040000, 1.422003, 2.708984, 5.826957, 0.173648, 0.984808, 0.000000
1.050000, 1.449345, 2.761073, 5.882957, 0.173648, 0.984808, 0.000000
1.060000, 1.476948, 2.813658, 5.938957, 0.173648, 0.984808, 0.000000
1.070000, 1.504812, 2.866739, 5.994956, 0.173648, 0.984808, 0.000000
1.080000, 1.532935, 2.920316, 6.050954, 0.173648, 0.984808, 0.000000
1.090000, 1.561319, 2.974388, 6.106951, 0.173648, 0.984808, 0.000000
1.100000, 1.589963, 3.028957, 6.162948, 0.173648, 0.984808, 0.000000
1.110000, 1.618867, 3.084021, 6.218943, 0.173648, 0.984808, 0.000000
1.120000, 1.648032, 3.139581, 6.274938, 0.173648, 0.984808, 0.000000
1.130000, 1.677457, 3.195637, 6.330932, 0.173648, 0.984808, 0.000000
1.140000, 1.707142, 3.252188, 6.386925, 0.173648, 0.984808, 0.000000
1.150000, 1.737087, 3.309236, 6.442917, 0.173648, 0.984808, 0.000000
1.160000, 1.767293, 3.366779, 6.498908, 0.173648, 0.984808, 0.000000
1.170000, 1.797759, 3.424818, 6.554899, 0.173648, 0.984808, 0.000000
1.180000, 1.828485, 3.483352, 6.610888, 0.173648, 0.984808, 0.000000
1.190000, 1.859471, 3.542382, 6.666877, 0.173648, 0.984808, 0.000000
1.200000, 1.890717, 3.601908, 6.722864, 0.173648, 0.984808, 0.000000
1.210000, 1.922224, 3.661930, 6.778851, 0.173648, 0.984808, 0.000000
1.220000, 1.953991, 3.722448, 6.834837, 0.173648, 0.984808, 0.000000
1.230000, 1.986018, 3.783461, 6.890822, 0.173648, 0.984808, 0.000000
1.240000, 2.018305, 3.844970, 6.946806, 0.173648, 0.984808, 0.000000
1.250000, 2.050853, 3.906974, 7.002789, 0.173648, 0.984808, 0.000000
1.260000, 2.083661, 3.969475, 7.058771, 0.173648, 0.984808, 0.000000
1.270000, 2.116728, 4.032470, 7.114752, 0.173648, 0.984808, 0.000000
1.280000, 2.150056, 4.095962, 7.170732, 0.173648, 0.984808, 0.000000
1.290000, 2.183645, 4.159949, 7.226711, 0.173648, 0.984808, 0.000000
1.300000, 2.217493, 4.224432, 7.282689, 0.173648, 0.984808, 0.000000
1.310000, 2.251602, 4.289411, 7.338666, 0.173648, 0.984808, 0.000000
1.320000, 2.285970, 4.354885, 7.394643, 0.173648, 0.984808, 0.000000
1.330000, 2.320599, 4.420855, 7.450618, 0.173648, 0.984808, 0.000000
1.340000, 2.355488, 4.487320, 7.506592, 0.173648, 0.984808, 0.000000
1.350000, 2.390638, 4.554281, 7.562565, 0.173648, 0.984808, 0.000000
1.360000, 2.426047, 4.621737, 7.618537, 0.173648, 0.984808, 0.000000
1.370000, 2.461716, 4.689690, 7.674508, 0.173648, 0.984808, 0.000000
1.380000, 2.497646, 4.758137, 7.730478, 0.173648, 0.984808, 0.000000
1.390000, 2.533836, 4.827081, 7.786447, 0.173648, 0.984808, 0.000001
1.400000, 2.570286, 4.896519, 7.842415, 0.173648, 0.984808, 0.000001
1.410000, 2.606996, 4.966454, 7.898382, 0.173648, 0.984808, 0.000001
1.420000, 2.643966, 5.036884, 7.954347, 0.173648, 0.984808, 0.000001
1.430000, 2.681196, 5.107809, 8.010312, 0.173648, 0.984808, 0.000001
1.440000, 2.718687, 5.179230, 8.066275, 0.173648, 0.984808, 0.000001
1.450000, 2.756437, 5.251147, 8.122238, 0.173648, 0.984808, 0.000001
1.460000, 2.794448, 5.323559, 8.178199, 0.173648, 0.984808, 0.000001
1.470000, 2.832718, 5.396466, 8.234159, 0.173648, 0.984808, 0.000001
1.480000, 2.871249, 5.469869, 8.290118, 0.173648, 0.984808, 0.000001
1.490000, 2.910040, 5.543767, 8.346076, 0.173648, 0.984808, 0.000001
1.500000, 2.949091, 5.618161, 8.402033, 0.173648, 0.984808, 0.000001
1.510000, 2.988402, 5.693050, 8.457989, 0.173648, 0.984808, 0.000001
1.520000, 3.027973, 5.768435, 8.513943, 0.173648, 0.984808, 0.000001
1.530000, 3.067804, 5.844315, 8.569897, 0.173648, 0.984808, 0.000001
1.540000, 3.107895, 5.920691, 8.625849, 0.173648, 0.984808, 0.000001
1.550000, 3.148246, 5.997562, 8.681800, 0.173648, 0.984808, 0.000001
1.560000, 3.188857, 6.074928, 8.737750, 0.173648, 0.984808, 0.000001
1.570000, 3.229728, 6.152790, 8.793698, 0.173648, 0.984808, 0.000001
1.580000, 3.270860, 6.231147, 8.849646, 0.173648, 0.984808, 0.000001
1.590000, 3.312251, 6.310000, 8.905592, 0.173648, 0.984808, 0.000001
1.600000, 3.353902, 6.389348, 8.961537, 0.173648, 0.984808, 0.000001
1.610000, 3.395814, 6.469191, 9.017481, 0.173648, 0.984808, 0.000001
1.620000, 3.437985, 6.549529, 9.073423, 0.173648, 0.984808, 0.000001
1.630000, 3.480416, 6.630363, 9.129365, 0.173648, 0.984808, 0.000001
1.640000, 3.523108, 6.711692, 9.185305, 0.173648, 0.984808, 0.000001
1.650000, 3.566059, 6.793517, 9.241243, 0.173648, 0.984808, 0.000001
1.660000, 3.609270, 6.875836, 9.297181, 0.173648, 0.984808, 0.000001
1.670000, 3.652742, 6.958651, 9.353117, 0.173648, 0.984808, 0.000001
1.680000, 3.696473, 7.041962, 9.409052, 0.173648, 0.984808, 0.000001
1.690000, 3.740464, 7.125767, 9.464986, 0.173648, 0.984808, 0.000001
1.700000, 3.784716, 7.210068, 9.520918, 0.173648, 0.984808, 0.000001
1.710000, 3.829227, 7.294864, 9.576850, 0.173648, 0.984808, 0.000001
1.720000, 3.873998, 7.380155, 9.632779, 0.173648, 0.984808, 0.000001
1.730000, 3.919029, 7.465942, 9.688708, 0.173648, 0.984808, 0.000001
1.740000, 3.964320, 7.552223, 9.744635, 0.173648, 0.984808, 0.000001
1.750000, 4.009871, 7.639000, 9.800561, 0.173648, 0.984808, 0.000001
1.760000, 4.055682, 7.726272, 9.856485, 0.173648, 0.984808, 0.000001
1.770000, 4.101753, 7.814039, 9.912409, 0.173648, 0.984808, 0.000001
1.780000, 4.148083, 7.902301, 9.968330, 0.173647, 0.984808, 0.000001
1.790000, 4.194674, 7.991059, 10.024251, 0.173647, 0.984808, 0.000001
1.800000, 4.241524, 8.080311, 10.080170, 0.173647, 0.984808, 0.000001
1.810000, 4.288635, 8.170059, 10.136088, 0.173647, 0.984808, 0.000001
1.820000, 4.336005, 8.260302, 10.192004, 0.173647, 0.984808, 0.000001
1.830000, 4.383635, 8.351039, 10.247919, 0.173647, 0.984808, 0.000001
1.840000, 4.431525, 8.442272, 10.303832, 0.173647, 0.984808, 0.000001
1.850000, 4.479675, 8.534000, 10.359745, 0.173647, 0.984808, 0.000001
1.860000, 4.528085, 8.626223, 10.415655, 0.173647, 0.984808, 0.000001
1.870000, 4.576754, 8.718941, 10.471565, 0.173647, 0.984808, 0.000001
1.880000, 4.625684, 8.812154, 10.527472, 0.173647, 0.984808, 0.000001
1.890000, 4.674873, 8.905862, 10.583379, 0.173647, 0.984808, 0.000001
1.900000, 4.724322, 9.000066, 10.639284, 0.173647, 0.984808, 0.000001
1.910000, 4.774031, 9.094764, 10.695187, 0.173647, 0.984808, 0.000001
1.920000, 4.824000, 9.189957, 10.751090, 0.173647, 0.984808, 0.000001
1.930000, 4.874229, 9.285645, 10.806990, 0.173647, 0.984808, 0.000001
1.940000, 4.924717, 9.381828, 10.862889, 0.173647, 0.984808, 0.000001
1.950000, 4.975465, 9.478505, 10.918787, 0.173647, 0.984808, 0.000001
1.960000, 5.026473, 9.575678, 10.974683, 0.173647, 0.984808, 0.000001
1.970000, 5.077741, 9.673346, 11.030578, 0.173647, 0.984808, 0.000001
1.980000, 5.129269, 9.771509, 11.086471, 0.173647, 0.984808, 0.000001
1.990000, 5.181056, 9.870166, 11.142363, 0.173647, 0.984808, 0.000001
2.000000, 5.233103, 9.969318, 11.198253, 0.173647, 0.984808, 0.000002
2.010000, 5.285410, 10.068966, 11.254141, 0.173647, 0.984808, 0.000002
2.020000, 5.337977, 10.169108, 11.310028, 0.173647, 0.984808, 0.000002
2.030000, 5.390803, 10.269744, 11.365914, 0.173647, 0.984808, 0.000002
2.040000, 5.443889, 10.370876, 11.421798, 0.173647, 0.984808, 0.000002
2.050000, 5.497235, 10.472503, 11.477680, 0.173647, 0.984808, 0.000002
2.060000, 5.550840, 10.574624, 11.533561, 0.173647, 0.984808, 0.000002
2.070000, 5.604706, 10.677240, 11.589441, 0.173647, 0.984808, 0.000002
2.080000, 5.658830, 10.780351, 11.645318, 0.173647, 0.984808, 0.000002
2.090000, 5.713215, 10.883956, 11.701194, 0.173647, 0.984808, 0.000002
2.100000, 5.767859, 10.988056, 11.757069, 0.173647, 0.984808, 0.000002
2.110000, 5.822764, 11.092651, 11.812942, 0.173647, 0.984808, 0.000002
2.120000, 5.877927, 11.197741, 11.868813, 0.173647, 0.984808, 0.000002
2.130000, 5.933351, 11.303325, 11.924683, 0.173647, 0.984808, 0.000002
2.140000, 5.989034, 11.409404, 11.980551, 0.173647, 0.984808, 0.000002
2.150000, 6.044976, 11.515978, 12.036418, 0.173647, 0.984808, 0.000002
2.160000, 6.101179, 11.623046, 12.092282, 0.173647, 0.984808, 0.000002
2.170000, 6.157641, 11.730609, 12.148145, 0.173647, 0.984808, 0.000002
2.180000, 6.214362, 11.838667, 12.204007, 0.173647, 0.984808, 0.000002
2.190000, 6.271344, 11.947219, 12.259867, 0.173647, 0.984808, 0.000002
2.200000, 6.328584, 12.056266, 12.315725, 0.173647, 0.984808, 0.000002
2.210000, 6.386085, 12.165807, 12.371581, 0.173647, 0.984808, 0.000002
2.220000, 6.443845, 12.275843, 12.427436, 0.173647, 0.984808, 0.000002
2.230000, 6.501865, 12.386373, 12.483289, 0.173647, 0.984808, 0.000002
2.240000, 6.560144, 12.497398, 12.539141, 0.173647, 0.984808, 0.000002
2.250000, 6.618683, 12.608918, 12.594991, 0.173647, 0.984808, 0.000002
2.260000, 6.677481, 12.720932, 12.650839, 0.173647, 0.984808, 0.000002
2.270000, 6.736539, 12.833440, 12.706685, 0.173647, 0.984808, 0.000002
2.280000, 6.795856, 12.946443, 12.762529, 0.173647, 0.984808, 0.000002
2.290000, 6.855433, 13.059940, 12.818372, 0.173647, 0.984808, 0.000002
2.300000, 6.915270, 13.173932, 12.874213, 0.173647, 0.984808, 0.000002
2.310000, 6.975366, 13.288418, 12.930052, 0.173647, 0.984808, 0.000002
2.320000, 7.035722, 13.403399, 12.985890, 0.173647, 0.984808, 0.000002
2.330000, 7.096337, 13.518874, 13.041726, 0.173647, 0.984808, 0.000002
2.340000, 7.157211, 13.634843, 13.097560, 0.173647, 0.984808, 0.000002
2.350000, 7.218346, 13.751307, 13.153392, 0.173647, 0.984808, 0.000002
2.360000, 7.279739, 13.868265, 13.209222, 0.173647, 0.984808, 0.000002
2.370000, 7.341392, 13.985717, 13.265051, 0.173646, 0.984808, 0.000002
2.380000, 7.403305, 14.103664, 13.320878, 0.173646, 0.984808, 0.000003
2.390000, 7.465477, 14.222105, 13.376703, 0.173646, 0.984808, 0.000003
2.400000, 7.527908, 14.341040, 13.432526, 0.173646, 0.984808, 0.000003
2.410000, 7.590599, 14.460470, 13.488347, 0.173646, 0.984808, 0.000003
2.420000, 7.653550, 14.580393, 13.544167, 0.173646, 0.984808, 0.000003
2.430000, 7.716759, 14.700811, 13.599985, 0.173646, 0.984808, 0.000003
2.440000, 7.780229, 14.821723, 13.655800, 0.173646, 0.984808, 0.000003
2.450000, 7.843957, 14.943130, 13.711614, 0.173646, 0.984808, 0.000003
2.460000, 7.907945, 15.065030, 13.767426, 0.173646, 0.984808, 0.000003
2.470000, 7.972193, 15.187425, 13.823237, 0.173646, 0.984808, 0.000003
2.480000, 8.036699, 15.310314, 13.879045, 0.173646, 0.984808, 0.000003
2.490000, 8.101466, 15.433697, 13.934852, 0.173646, 0.984808, 0.000003
2.500000, 8.166491, 15.557574, 13.990656, 0.173646, 0.984808, 0.000003
2.510000, 8.231776, 15.681945, 14.046459, 0.173646, 0.984808, 0.000003
2.520000, 8.297320, 15.806810, 14.102259, 0.173646, 0.984808, 0.000003
2.530000, 8.363124, 15.932169, 14.158058, 0.173646, 0.984808, 0.000003
2.540000, 8.429187, 16.058023, 14.213855, 0.173646, 0.984808, 0.000003
2.550000, 8.495509, 16.184370, 14.269650, 0.173646, 0.984808, 0.000003
2.560000, 8.562090, 16.311212, 14.325443, 0.173646, 0.984808, 0.000003
2.570000, 8.628931, 16.438547, 14.381234, 0.173646, 0.984808, 0.000003
2.580000, 8.696031, 16.566376, 14.437023, 0.173646, 0.984808, 0.000003
2.590000, 8.763391, 16.694700, 14.492811, 0.173646, 0.984808, 0.000003
2.600000, 8.831009, 16.823517, 14.548596, 0.173646, 0.984808, 0.000003
2.610000, 8.898887, 16.952828, 14.604379, 0.173646, 0.984808, 0.000003
2.620000, 8.967025, 17.082633, 14.660160, 0.173646, 0.984808, 0.000003
2.630000, 9.035421, 17.212932, 14.715939, 0.173646, 0.984808, 0.000003
2.640000, 9.104077, 17.343725, 14.771717, 0.173646, 0.984808, 0.000003
2.650000, 9.172992, 17.475011, 14.827492, 0.173646, 0.984808, 0.000003
2.660000, 9.242166, 17.606792, 14.883265, 0.173646, 0.984808, 0.000004
2.670000, 9.311599, 17.739066, 14.939036, 0.173646, 0.984808, 0.000004
2.680000, 9.381292, 17.871834, 14.994805, 0.173646, 0.984808, 0.000004
2.690000, 9.451243, 18.005096, 15.050572, 0.173646, 0.984808, 0.000004
2.700000, 9.521454, 18.138852, 15.106338, 0.173645, 0.984808, 0.000004
2.710000, 9.591924, 18.273101, 15.162101, 0.173645, 0.984808, 0.000004
2.720000, 9.662654, 18.407844, 15.217862, 0.173645, 0.984808, 0.000004
2.730000, 9.733642, 18.543081, 15.273620, 0.173645, 0.984808, 0.000004
2.740000, 9.804890, 18.678811, 15.329377, 0.173645, 0.984808, 0.000004
2.750000, 9.876396, 18.815036, 15.385132, 0.173645, 0.984808, 0.000004
2.760000, 9.948162, 18.951753, 15.440885, 0.173645, 0.984808, 0.000004
2.770000, 10.020187, 19.088965, 15.496635, 0.173645, 0.984808, 0.000004
2.780000, 10.092471, 19.226670, 15.552384, 0.173645, 0.984808, 0.000004
2.790000, 10.165014, 19.364869, 15.608130, 0.173645, 0.984808, 0.000004
2.800000, 10.237816, 19.503561, 15.663874, 0.173645, 0.984808, 0.000004
2.810000, 10.310878, 19.642747, 15.719616, 0.173645, 0.984808, 0.000004
2.820000, 10.384198, 19.782426, 15.775356, 0.173645, 0.984808, 0.000004
2.830000, 10.457777, 19.922599, 15.831094, 0.173645, 0.984808, 0.000004
2.840000, 10.531616, 20.063265, 15.886830, 0.173645, 0.984808, 0.000004
2.850000, 10.605713, 20.204425, 15.942563, 0.173645, 0.984808, 0.000004
2.860000, 10.680070, 20.346078, 15.998294, 0.173645, 0.984808, 0.000004
2.870000, 10.754685, 20.488225, 16.054024, 0.173645, 0.984808, 0.000004
2.880000, 10.829560, 20.630865, 16.109750, 0.173645, 0.984808, 0.000004
2.890000, 10.904693, 20.773999, 16.165475, 0.173645, 0.984808, 0.000005
2.900000, 10.980086, 20.917626, 16.221198, 0.173645, 0.984808, 0.000005
2.910000, 11.055737, 21.061746, 16.276918, 0.173645, 0.984808, 0.000005
2.920000, 11.131648, 21.206360, 16.332636, 0.173645, 0.984808, 0.000005
2.930000, 11.207817, 21.351467, 16.388352, 0.173645, 0.984808, 0.000005
2.940000, 11.284245, 21.497067, 16.444066, 0.173644, 0.984808, 0.000005
2.950000, 11.360933, 21.643160, 16.499778, 0.173644, 0.984808, 0.000005
2.960000, 11.437879, 21.789747, 16.555487, 0.173644, 0.984808, 0.000005
2.970000, 11.515084, 21.936827, 16.611194, 0.173644, 0.984808, 0.000005
2.980000, 11.592548, 22.084401, 16.666899, 0.173644, 0.984808, 0.000005
2.990000, 11.670271, 22.232467, 16.722601, 0.173644, 0.984808, 0.000005
3.000000, 11.748252, 22.381027, 16.778301, 0.173644, 0.984808, 0.000005
3.010000, 11.826493, 22.530080, 16.833999, 0.173644, 0.984808, 0.000005
3.020000, 11.904993, 22.679626, 16.889695, 0.173644, 0.984808, 0.000005
3.030000, 11.983751, 22.829665, 16.945388, 0.173644, 0.984808, 0.000005
3.040000, 12.062768, 22.980197, 17.001079, 0.173644, 0.984808, 0.000005
3.050000, 12.142044, 23.131223, 17.056768, 0.173644, 0.984808, 0.000005
3.060000, 12.221579, 23.282741, 17.112455, 0.173644, 0.984809, 0.000005
3.070000, 12.301372, 23.434752, 17.168139, 0.173644, 0.984809, 0.000005
3.080000, 12.381425, 23.587257, 17.223821, 0.173644, 0.984809, 0.000005
3.090000, 12.461736, 23.740254, 17.279500, 0.173644, 0.984809, 0.000005
3.100000, 12.542306, 23.893745, 17.335177, 0.173644, 0.984809, 0.000006
3.110000, 12.623134, 24.047728, 17.390852, 0.173644, 0.984809, 0.000006
3.120000, 12.704222, 24.202205, 17.446524, 0.173644, 0.984809, 0.000006
3.130000, 12.785568, 24.357174, 17.502195, 0.173644, 0.984809, 0.000006
3.140000, 12.867173, 24.512636, 17.557862, 0.173643, 0.984809, 0.000006
3.150000, 12.949037, 24.668591, 17.613528, 0.173643, 0.984809, 0.000006
3.160000, 13.031159, 24.825039, 17.669190, 0.173643, 0.984809, 0.000006
3.170000, 13.113540, 24.981980, 17.724851, 0.173643, 0.984809, 0.000006
3.180000, 13.196180, 25.139414, 17.780509, 0.173643, 0.984809, 0.000006
3.190000, 13.279078, 25.297340, 17.836165, 0.173643, 0.984809, 0.000006
3.200000, 13.362235, 25.455759, 17.891818, 0.173643, 0.984809, 0.000006
3.210000, 13.445651, 25.614671, 17.947469, 0.173643, 0.984809, 0.000006
3.220000, 13.529325, 25.774076, 18.003117, 0.173643, 0.984809, 0.000006
3.230000, 13.613258, 25.933973, 18.058763, 0.173643, 0.984809, 0.000006
3.240000, 13.697449, 26.094363, 18.114407, 0.173643, 0.984809, 0.000006
3.250000, 13.781900, 26.255246, 18.170048, 0.173643, 0.984809, 0.000006
3.260000, 13.866608, 26.416621, 18.225687, 0.173643, 0.984809, 0.000006
3.270000, 13.951576, 26.578489, 18.281323, 0.173643, 0.984809, 0.000006
3.280000, 14.036802, 26.740849, 18.336957, 0.173643, 0.984809, 0.000007
3.290000, 14.122286, 26.903703, 18.392588, 0.173643, 0.984809, 0.000007
3.300000, 14.208029, 27.067048, 18.448217, 0.173642, 0.984809, 0.000007
3.310000, 14.294030, 27.230886, 18.503843, 0.173642, 0.984809, 0.000007
3.320000, 14.380291, 27.395217, 18.559467, 0.173642, 0.984809, 0.000007
3.330000, 14.466809, 27.560040, 18.615088, 0.173642, 0.984809, 0.000007
3.340000, 14.553586, 27.725356, 18.670706, 0.173642, 0.984809, 0.000007
3.350000, 14.640622, 27.891164, 18.726323, 0.173642, 0.984809, 0.000007
3.360000, 14.727916, 28.057465, 18.781936, 0.173642, 0.984809, 0.000007
3.370000, 14.815468, 28.224258, 18.837547, 0.173642, 0.984809, 0.000007
3.380000, 14.903279, 28.391543, 18.893156, 0.173642, 0.984809, 0.000007
3.390000, 14.991348, 28.559321, 18.948762, 0.173642, 0.984809, 0.000007
